Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Profit,Weekday,Month,Year,Revenue,Total_Sold_Quantity
IGK-51227-573,2019-10-26,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,bgiannazzidm@apple.com,+1 (754) 827-8970,57 Division Plaza,Fort Lauderdale,United States,33355,No,Liberica,Dark,0.5,7.77,1.0101,Saturday,10,2019,15.54,1.0
ZAY-43009-775,2020-09-27,73431-39823-UP,L-D-0.2,6,Kendra Backshell,,+1 (317) 595-9406,47101 Northfield Lane,Indianapolis,United States,46295,No,Liberica,Dark,0.2,3.885,0.50505,Sunday,9,2020,23.31,1.2000000000000002
EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,+1 (414) 580-9714,38 Carioca Center,Milwaukee,United States,53234,Yes,Excelsa,Medium,0.2,4.125,0.45375,Monday,2,2022,4.125,0.2
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,+44 (847) 377-8172,170 Prentice Center,Eaton,United Kingdom,DN22,No,Robusta,Medium,0.5,5.97,0.3581999999999999,Wednesday,9,2020,35.82,3.0
TXB-80533-417,2020-10-28,54597-57004-QM,L-L-1,2,Felicia Jecock,fjecockdq@unicef.org,+1 (225) 116-2959,403 Vahlen Junction,Baton Rouge,United States,70836,No,Liberica,Light,1.0,15.85,2.0605,Wednesday,10,2020,31.7,2.0
MBM-00112-248,2019-09-02,50238-24377-ZS,L-L-1,5,Currey MacAllister,,+1 (203) 490-3839,07300 Walton Point,Danbury,United States,6816,Yes,Liberica,Light,1.0,15.85,2.0605,Monday,9,2019,79.25,5.0
EUO-69145-988,2021-08-30,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,+1 (850) 517-1353,19513 Golf Course Junction,Pensacola,United States,32590,No,Excelsa,Dark,0.2,3.645,0.40095,Monday,8,2021,10.935,0.6000000000000001
GYA-80327-368,2021-06-04,06899-54551-EH,A-D-1,4,Chantal Mersh,cmershdt@drupal.org,+353 (343) 889-4565,52843 Longview Street,Milltown,Ireland,D04,No,Arabica,Dark,1.0,9.95,0.8954999999999999,Friday,6,2021,39.8,4.0
TNW-41601-420,2020-11-24,66458-91190-YC,R-M-1,5,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Robusta,Medium,1.0,9.95,0.597,Tuesday,11,2020,49.75,5.0
ALR-62963-723,2020-06-21,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,,+353 (160) 183-4278,9233 3rd Avenue,Balally,Ireland,D04,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Sunday,6,2020,8.055,0.6000000000000001
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,Alf Housaman,,+1 (616) 511-3898,8581 Mcguire Road,Grand Rapids,United States,49518,No,Robusta,Light,1.0,11.95,0.717,Monday,7,2020,47.8,4.0
CTE-31437-326,2019-01-02,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,Robusta,Medium,0.2,2.985,0.1790999999999999,Wednesday,1,2019,11.94,0.8
CTE-31437-326,2019-01-02,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,Excelsa,Medium,0.2,4.125,0.45375,Wednesday,1,2019,16.5,0.8
CTE-31437-326,2019-01-02,22721-63196-UJ,L-D-1,4,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,Liberica,Dark,1.0,12.95,1.6835,Wednesday,1,2019,51.8,4.0
CTE-31437-326,2019-01-02,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,gduckerdx@patch.com,+44 (749) 987-9016,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,Liberica,Light,0.2,4.755,0.61815,Wednesday,1,2019,14.265,0.6000000000000001
SLD-63003-334,2022-02-17,55515-37571-RS,L-M-0.2,6,Wain Stearley,wstearleye1@census.gov,+1 (336) 213-3687,7 La Follette Road,High Point,United States,27264,No,Liberica,Medium,0.2,4.365,0.56745,Thursday,2,2022,26.19,1.2000000000000002
BXN-64230-789,2020-12-19,25598-77476-CB,A-L-1,2,Diane-marie Wincer,dwincere2@marriott.com,+1 (915) 676-6367,04 Stuart Way,El Paso,United States,88546,Yes,Arabica,Light,1.0,12.95,1.1655,Saturday,12,2020,25.9,2.0
XEE-37895-169,2019-02-20,14888-85625-TM,A-L-2.5,3,Perry Lyfield,plyfielde3@baidu.com,+1 (216) 614-9325,1263 Thackeray Parkway,Cleveland,United States,44185,Yes,Arabica,Light,2.5,29.785,2.6806499999999995,Wednesday,2,2019,89.35499999999999,7.5
ZTX-80764-911,2021-01-14,92793-68332-NR,L-D-0.5,6,Heall Perris,hperrise4@studiopress.com,+353 (954) 293-8675,043 Bashford Point,Ballymahon,Ireland,F52,No,Liberica,Dark,0.5,7.77,1.0101,Thursday,1,2021,46.62,3.0
WVT-88135-549,2019-11-16,66458-91190-YC,A-D-1,3,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Arabica,Dark,1.0,9.95,0.8954999999999999,Saturday,11,2019,29.85,3.0
IPA-94170-889,2019-12-04,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,+353 (866) 707-2603,37515 Wayridge Lane,Whitegate,Ireland,D15,Yes,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Wednesday,12,2019,10.755,0.6000000000000001
YQL-63755-365,2020-07-31,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,+1 (205) 468-0236,81 West Plaza,Birmingham,United States,35244,Yes,Arabica,Medium,0.2,3.375,0.3037499999999999,Friday,7,2020,13.5,0.8
RKW-81145-984,2019-03-11,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,+1 (320) 375-8504,73 Bellgrove Circle,Saint Cloud,United States,56372,No,Liberica,Light,1.0,15.85,2.0605,Monday,3,2019,47.55,3.0
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,,9 Loftsgordon Pass,Philadelphia,United States,19191,No,Liberica,Light,1.0,15.85,2.0605,Tuesday,5,2022,79.25,5.0
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,+1 (810) 202-8870,63 School Crossing,Detroit,United States,48211,Yes,Liberica,Medium,0.2,4.365,0.56745,Saturday,12,2021,26.19,1.2000000000000002
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,+1 (314) 876-7205,2812 Westend Hill,Saint Louis,United States,63180,No,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,Friday,4,2022,21.51,1.5
AOT-70449-651,2022-06-11,53414-73391-CR,R-D-2.5,5,Cindra Burling,,+1 (518) 562-5402,5461 Anniversary Crossing,Schenectady,United States,12305,Yes,Robusta,Dark,2.5,20.585,1.2351,Saturday,6,2022,102.92499999999998,12.5
DGC-21813-731,2022-04-27,43606-83072-OA,L-D-0.2,2,Channa Belamy,,+1 (863) 303-5561,14 American Ash Parkway,Lakeland,United States,33805,No,Liberica,Dark,0.2,3.885,0.50505,Wednesday,4,2022,7.77,0.4
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,+1 (321) 156-1160,250 Elmside Junction,Melbourne,United States,32941,No,Excelsa,Dark,2.5,27.945,3.07395,Tuesday,12,2020,139.725,12.5
ZIL-34948-499,2020-07-14,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Arabica,Dark,0.5,5.97,0.5373,Tuesday,7,2020,11.94,1.0
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,United States,70179,No,Liberica,Dark,0.2,3.885,0.50505,Tuesday,9,2021,3.885,0.2
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,United States,70179,No,Robusta,Medium,1.0,9.95,0.597,Tuesday,9,2021,39.8,4.0
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,+1 (785) 366-9983,7 Dunning Trail,Topeka,United States,66617,No,Robusta,Medium,0.5,5.97,0.3581999999999999,Sunday,6,2019,29.85,2.5
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,+353 (537) 360-4393,844 Sachs Avenue,Lucan,Ireland,K78,No,Liberica,Dark,2.5,29.785,3.87205,Sunday,10,2020,29.785,2.5
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,Erny Stenyng,,+1 (217) 450-8384,8 Pond Parkway,Springfield,United States,62723,No,Liberica,Light,2.5,36.455,4.73915,Sunday,2,2021,72.91,5.0
ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,,+1 (856) 793-3491,208 Main Park,Camden,United States,8104,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Sunday,7,2020,13.424999999999995,1.0
YDS-02797-307,2022-06-05,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,+1 (206) 440-5750,5 Helena Center,Seattle,United States,98185,Yes,Excelsa,Medium,2.5,31.625,3.47875,Sunday,6,2022,126.5,10.0
BPG-68988-842,2019-02-21,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,+44 (610) 826-3107,07208 Eastlawn Drive,Wootton,United Kingdom,NN4,No,Excelsa,Medium,0.5,8.25,0.9075,Thursday,2,2019,41.25,2.5
XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,+1 (254) 597-0519,23 Kinsman Way,Waco,United States,76711,No,Excelsa,Light,0.5,8.91,0.9801,Sunday,4,2020,53.46,3.0
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,+1 (804) 588-4160,12 Bobwhite Road,Richmond,United States,23242,No,Robusta,Medium,1.0,9.95,0.597,Thursday,1,2019,59.7,6.0
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,+1 (419) 138-9171,404 Granby Trail,Toledo,United States,43610,No,Robusta,Medium,1.0,9.95,0.597,Tuesday,4,2022,59.7,6.0
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,+1 (304) 632-1951,0 Granby Parkway,Huntington,United States,25705,No,Robusta,Dark,1.0,8.95,0.5369999999999999,Sunday,1,2022,44.75,5.0
XMC-20620-809,2021-05-14,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,+1 (407) 225-7234,84666 Melvin Street,Winter Haven,United States,33884,Yes,Excelsa,Medium,0.5,8.25,0.9075,Friday,5,2021,16.5,1.0
ZSO-58292-191,2022-06-12,66794-66795-VW,R-D-0.5,4,Rea Offell,,+1 (214) 171-1701,3356 Ruskin Way,Dallas,United States,75323,No,Robusta,Dark,0.5,5.369999999999999,0.3221999999999999,Sunday,6,2022,21.48,2.0
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,+353 (284) 183-7528,39 Chinook Crossing,Adare,Ireland,H54,Yes,Robusta,Medium,2.5,22.885,1.3730999999999998,Sunday,1,2022,45.77,5.0
FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,,+353 (316) 279-4429,2 Coolidge Crossing,Ballivor,Ireland,D17,No,Liberica,Light,0.2,4.755,0.61815,Monday,1,2022,9.51,0.4
CPV-90280-133,2019-03-20,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Wednesday,3,2019,8.055,0.6000000000000001
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,,5 Pleasure Junction,Evansville,United States,47747,Yes,Excelsa,Dark,2.5,27.945,3.07395,Saturday,11,2020,111.78,10.0
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,,229 Spohn Center,Naperville,United States,60567,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Wednesday,10,2021,10.739999999999998,0.8
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,,5 Sherman Drive,Charleston,United States,29424,No,Robusta,Dark,0.5,5.369999999999999,0.3221999999999999,Tuesday,10,2021,26.849999999999994,2.5
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,+1 (517) 647-5356,81 Stuart Street,Lansing,United States,48930,Yes,Liberica,Light,1.0,15.85,2.0605,Monday,4,2019,63.4,4.0
AZF-45991-584,2019-10-12,73759-17258-KA,A-D-2.5,1,Lora Dukes,,+353 (963) 987-6580,4 Lakewood Gardens Lane,Boyle,Ireland,F52,Yes,Arabica,Dark,2.5,22.885,2.0596499999999995,Saturday,10,2019,22.885,2.5
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,+1 (318) 218-5955,0 Lukken Court,Shreveport,United States,71115,No,Arabica,Medium,2.5,25.875,2.3287499999999994,Wednesday,5,2021,103.5,10.0
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,+1 (408) 319-9787,1969 Lakeland Avenue,San Jose,United States,95194,No,Robusta,Light,2.5,27.485,1.6490999999999998,Saturday,7,2021,54.96999999999999,5.0
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,+1 (610) 156-1700,3341 Cascade Park,Philadelphia,United States,19104,No,Arabica,Light,0.5,7.77,0.6992999999999999,Saturday,2,2020,15.54,1.0
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,+44 (271) 881-4912,30 Mayer Terrace,Sheffield,United Kingdom,S33,No,Liberica,Dark,0.2,3.885,0.50505,Friday,10,2020,15.54,0.8
WTV-24996-658,2020-10-23,57837-15577-YK,E-D-2.5,3,Dom Milella,,+353 (361) 732-3444,87 Cascade Crossing,Manorhamilton,Ireland,H16,No,Excelsa,Dark,2.5,27.945,3.07395,Friday,10,2020,83.83500000000001,7.5
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Wednesday,3,2021,10.755,0.6000000000000001
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,+1 (405) 290-3207,465 Oxford Street,Oklahoma City,United States,73119,Yes,Excelsa,Light,0.2,4.455,0.49005,Wednesday,7,2021,13.365,0.6000000000000001
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,United States,10060,Yes,Excelsa,Light,0.2,4.455,0.49005,Friday,2,2021,17.82,0.8
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,+1 (973) 380-3976,2 Jenna Hill,Newark,United States,7112,Yes,Liberica,Dark,0.2,3.885,0.50505,Friday,12,2020,23.31,1.2000000000000002
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,+1 (203) 608-9937,682 Express Court,New Haven,United States,6510,No,Excelsa,Dark,0.2,3.645,0.40095,Friday,5,2022,7.29,0.4
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,+44 (788) 686-0408,0 Pierstorff Center,Belfast,United Kingdom,BT2,Yes,Excelsa,Light,0.2,4.455,0.49005,Wednesday,10,2019,17.82,0.8
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,,63 Maryland Trail,Toledo,United States,43610,No,Excelsa,Medium,1.0,13.75,1.5125,Friday,9,2020,68.75,5.0
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,,+44 (572) 727-1868,0 Mayfield Avenue,Newton,United Kingdom,IV1,Yes,Robusta,Light,2.5,27.485,1.6490999999999998,Sunday,9,2019,54.96999999999999,5.0
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,+353 (953) 333-8754,6666 Express Pass,Bantry,Ireland,P75,No,Excelsa,Medium,1.0,13.75,1.5125,Wednesday,3,2021,82.5,6.0
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,,8026 Nobel Parkway,Shreveport,United States,71161,Yes,Liberica,Medium,0.2,4.365,0.56745,Tuesday,11,2021,8.73,0.4
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,+353 (715) 989-0283,2 Sycamore Avenue,Virginia,Ireland,D18,Yes,Excelsa,Light,1.0,14.85,1.6335,Saturday,11,2021,59.4,4.0
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,,+1 (859) 628-7241,6976 Knutson Lane,Lexington,United States,40515,Yes,Liberica,Dark,0.2,3.885,0.50505,Friday,1,2021,15.54,0.8
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,+1 (414) 429-0919,0380 Orin Road,Milwaukee,United States,53263,Yes,Arabica,Light,1.0,12.95,1.1655,Saturday,4,2022,38.85,3.0
ADP-04506-084,2021-07-24,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,,+1 (281) 416-9557,227 Huxley Hill,Amarillo,United States,79176,Yes,Excelsa,Medium,2.5,31.625,3.47875,Saturday,7,2021,189.75,15.0
PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,,+353 (652) 208-7526,04385 Tony Alley,Daingean,Ireland,E91,Yes,Arabica,Dark,0.2,2.985,0.26865,Sunday,8,2019,17.91,1.2000000000000002
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,+44 (933) 508-3795,5 Butterfield Plaza,Halton,United Kingdom,LS9,No,Liberica,Light,0.2,4.755,0.61815,Tuesday,7,2019,28.53,1.2000000000000002
SPF-31673-217,2020-06-09,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,Excelsa,Medium,1.0,13.75,1.5125,Tuesday,6,2020,82.5,6.0
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,+1 (865) 217-6208,847 Sloan Parkway,Knoxville,United States,37924,No,Robusta,Light,0.5,7.169999999999999,0.4301999999999999,Saturday,2,2020,14.339999999999998,1.0
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,+1 (913) 466-8319,973 Kings Hill,Shawnee Mission,United States,66225,No,Robusta,Dark,2.5,20.585,1.2351,Sunday,7,2020,82.33999999999999,10.0
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,+1 (954) 981-8804,9522 Oak Valley Way,Fort Lauderdale,United States,33330,Yes,Arabica,Medium,0.2,3.375,0.3037499999999999,Monday,9,2021,20.25,1.2000000000000002
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,Elvina Angel,,+353 (921) 742-1111,4 Hanson Parkway,Tralee,Ireland,V92,No,Robusta,Light,2.5,27.485,1.6490999999999998,Sunday,5,2021,164.90999999999997,15.0
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,+1 (512) 333-9861,5 Monument Point,Austin,United States,78715,Yes,Liberica,Light,0.2,4.755,0.61815,Friday,11,2021,19.02,0.8
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,Arabica,Dark,2.5,22.885,2.0596499999999995,Tuesday,2,2020,137.31,15.0
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,+1 (301) 879-4079,47 Granby Junction,Hyattsville,United States,20784,No,Arabica,Medium,0.5,6.75,0.6074999999999999,Tuesday,4,2020,27.0,2.0
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,+44 (148) 635-3706,7835 Namekagon Alley,Ashley,United Kingdom,SN13,No,Excelsa,Light,0.5,8.91,0.9801,Monday,1,2022,35.64,2.0
EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2,Herbie Peppard,,,2 International Lane,Pasadena,United States,91103,Yes,Arabica,Dark,0.2,2.985,0.26865,Tuesday,2,2019,5.97,0.4
IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,+1 (318) 578-8039,90 Commercial Pass,Shreveport,United States,71161,No,Arabica,Medium,1.0,11.25,1.0125,Tuesday,11,2019,67.5,6.0
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,,69 Jackson Junction,Pensacola,United States,32590,Yes,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Monday,5,2022,21.51,1.2000000000000002
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,+1 (213) 234-9242,791 School Center,Los Angeles,United States,90035,No,Liberica,Medium,2.5,33.465,4.35045,Friday,2,2021,66.92999999999999,5.0
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,+1 (919) 491-2772,04 Arrowood Court,Durham,United States,27705,No,Arabica,Dark,0.2,2.985,0.26865,Sunday,4,2021,17.91,1.2000000000000002
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,,7 Helena Junction,London,United Kingdom,WC1B,No,Liberica,Medium,1.0,14.55,1.8915,Monday,8,2021,58.2,4.0
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,Excelsa,Light,0.2,4.455,0.49005,Wednesday,6,2022,13.365,0.6000000000000001
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,tzanettig2@gravatar.com,+353 (351) 897-2630,561 Cherokee Trail,Loughrea,Ireland,H62,No,Arabica,Medium,0.5,6.75,0.6074999999999999,Wednesday,6,2022,33.75,2.5
QYC-63914-195,2020-05-14,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,+1 (626) 635-6367,6356 Di Loreto Road,Whittier,United States,90605,Yes,Excelsa,Light,1.0,14.85,1.6335,Thursday,5,2020,44.55,3.0
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,cclemencetg5@weather.com,,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,Excelsa,Light,0.5,8.91,0.9801,Friday,12,2020,44.55,2.5
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,Russell Donet,rdonetg6@oakley.com,+1 (804) 583-2067,1 Petterle Terrace,Richmond,United States,23237,No,Excelsa,Dark,1.0,12.15,1.3365,Monday,7,2021,60.75,5.0
GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1,Sidney Gawen,sgaweng7@creativecommons.org,+1 (571) 317-3089,9231 Stang Drive,Sterling,United States,20167,Yes,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Thursday,3,2019,3.5849999999999995,0.2
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,Rickey Readie,rreadieg8@guardian.co.uk,+1 (775) 993-8273,8 Everett Court,Carson City,United States,89706,No,Robusta,Light,0.2,3.5849999999999995,0.2150999999999999,Sunday,3,2021,21.51,1.2000000000000002
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,,18 Bluestem Avenue,Upton,United Kingdom,DN21,Yes,Excelsa,Medium,0.5,8.25,0.9075,Friday,11,2021,16.5,1.0
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,,+1 (612) 477-9298,529 Judy Circle,Saint Paul,United States,55123,No,Robusta,Light,2.5,27.485,1.6490999999999998,Thursday,2,2020,82.45499999999998,7.5
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,bogb@elpais.com,,478 Harper Junction,Huntsville,United States,35895,Yes,Liberica,Dark,0.5,7.77,1.0101,Friday,3,2021,7.77,0.5
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,+1 (915) 530-3435,10283 Ramsey Hill,El Paso,United States,88553,Yes,Robusta,Medium,0.5,5.97,0.3581999999999999,Monday,8,2020,11.94,1.0
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,dheinonengd@printfriendly.com,,715 Kropf Hill,Decatur,United States,30033,No,Excelsa,Light,2.5,34.154999999999994,3.75705,Thursday,7,2019,204.92999999999995,15.0
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,jshentonge@google.com.hk,+1 (650) 712-0135,46367 Waubesa Hill,Orange,United States,92668,Yes,Excelsa,Medium,2.5,31.625,3.47875,Wednesday,4,2020,63.24999999999999,5.0
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jwilkissongf@nba.com,,26051 Golf Course Road,Huntington Beach,United States,92648,Yes,Robusta,Dark,0.2,2.685,0.1610999999999999,Thursday,5,2019,8.055,0.6000000000000001
